record_id,date_id,plant_id,machine_id,shift_id,product_id,planned_qty,produced_qty,defective_qty,downtime_minutes,energy_consumed_kwh,failure_event,machine_wear_index
316,20250903,P04,M026,S1,PR02,732.6,712.6,10,5.5,27.59,False,0.0513
317,20250903,P04,M026,S2,PR02,747.9,693.4,11,5.1,26.63,False,0.0513
318,20250903,P04,M026,S3,PR03,747.2,681.5,15,31.5,25.63,False,0.0513
319,20250903,P04,M027,S1,PR04,359.5,333.3,7,18.1,44.79,False,0.0429
320,20250903,P04,M027,S2,PR01,340.7,324.6,7,9.3,41.78,False,0.0429
321,20250903,P04,M027,S3,PR02,346.8,288.4,6,53.2,37.86,False,0.0429
322,20250903,P04,M028,S1,PR01,206.1,202.4,2,12.8,48.15,False,0.0399
323,20250903,P04,M028,S2,PR01,198.4,199.2,1,6.6,47.73,False,0.0399
324,20250903,P04,M028,S3,PR01,192.6,169.6,2,30.3,49.0,False,0.0399
325,20250903,P04,M029,S1,PR05,418.0,397.9,4,25.9,38.72,False,0.0264
326,20250903,P04,M029,S2,PR05,395.7,394.0,3,7.8,45.93,False,0.0264
327,20250903,P04,M029,S3,PR05,419.6,397.7,8,21.3,38.42,False,0.0264
328,20250903,P04,M030,S1,PR01,253.4,240.0,6,31.0,50.42,False,0.1517
329,20250903,P04,M030,S2,PR01,289.4,273.8,5,22.0,52.46,False,0.1517
330,20250903,P04,M030,S3,PR01,256.2,231.3,3,28.0,56.23,False,0.1517
331,20250903,P04,M031,S1,PR04,483.2,474.4,11,9.4,35.35,False,0.0908
332,20250903,P04,M031,S2,PR03,457.2,449.1,11,10.8,33.02,False,0.0908
333,20250903,P04,M031,S3,PR05,458.4,454.3,5,4.5,31.37,False,0.0908
334,20250903,P04,M032,S1,PR04,199.3,194.0,3,4.0,80.7,False,0.1979
335,20250903,P04,M032,S2,PR02,200.9,198.4,5,17.4,80.51,False,0.1979
336,20250903,P04,M032,S3,PR01,186.9,173.7,3,7.5,78.1,False,0.1979
337,20250903,P05,M033,S1,PR05,441.4,400.6,8,9.1,35.28,False,0.0681
338,20250903,P05,M033,S2,PR05,427.1,375.8,3,33.3,35.63,False,0.0681
339,20250903,P05,M033,S3,PR01,423.0,419.3,9,5.9,37.09,False,0.0681
340,20250903,P05,M034,S1,PR03,623.5,587.5,6,6.4,24.36,False,0.1124
341,20250903,P05,M034,S2,PR03,590.7,579.1,9,3.9,22.62,False,0.1124
342,20250903,P05,M034,S3,PR01,575.1,547.0,10,6.4,22.41,False,0.1124
343,20250903,P05,M035,S1,PR05,358.1,317.2,7,19.2,41.35,False,0.0494
344,20250903,P05,M035,S2,PR02,333.7,323.1,7,9.2,42.07,False,0.0494
345,20250903,P05,M035,S3,PR03,338.2,343.3,3,3.4,50.59,False,0.0494
346,20250903,P05,M036,S1,PR03,204.6,190.4,3,25.3,45.43,False,0.0654
347,20250903,P05,M036,S2,PR01,205.4,198.2,2,23.2,50.84,False,0.0654
348,20250903,P05,M036,S3,PR03,216.0,196.0,3,10.0,52.08,False,0.0654
349,20250903,P05,M037,S1,PR05,444.5,449.2,10,3.0,41.83,False,0.2018
350,20250903,P05,M037,S2,PR01,418.2,195.9,5,241.9,19.66,True,0.2018
351,20250903,P05,M037,S3,PR01,462.6,423.5,9,10.7,40.0,False,0.0726
352,20250903,P05,M038,S1,PR04,263.0,255.9,4,5.9,60.03,False,0.1284
353,20250903,P05,M038,S2,PR01,277.3,265.7,5,6.6,55.24,False,0.1284
354,20250903,P05,M038,S3,PR03,285.9,283.8,7,2.9,61.21,False,0.1284
355,20250903,P05,M039,S1,PR04,431.1,365.1,7,41.3,26.36,False,0.1732
356,20250903,P05,M039,S2,PR01,482.8,467.9,9,6.2,31.34,False,0.1732
357,20250903,P05,M039,S3,PR01,439.3,409.8,6,25.6,30.56,False,0.1732
358,20250903,P05,M040,S1,PR05,165.9,146.0,3,36.5,77.32,False,0.0713
359,20250903,P05,M040,S2,PR05,168.8,152.0,2,15.4,73.25,False,0.0713
360,20250903,P05,M040,S3,PR02,170.0,158.9,2,0.4,85.09,False,0.0713
361,20250904,P01,M001,S1,PR04,427.2,392.1,9,14.0,37.16,False,0.0731
362,20250904,P01,M001,S2,PR02,400.9,388.7,8,24.5,34.6,False,0.0731
363,20250904,P01,M001,S3,PR03,453.5,461.0,5,2.1,39.36,False,0.0731
364,20250904,P01,M002,S1,PR04,737.6,687.2,10,2.6,24.65,False,0.1655
365,20250904,P01,M002,S2,PR03,716.4,657.9,12,21.3,24.34,False,0.1655
366,20250904,P01,M002,S3,PR01,731.7,701.2,16,24.4,26.33,False,0.1655
367,20250904,P01,M003,S1,PR03,349.4,329.6,3,0.6,51.07,False,0.0562
368,20250904,P01,M003,S2,PR03,374.1,349.0,7,23.1,50.62,False,0.0562
369,20250904,P01,M003,S3,PR04,383.1,343.9,4,32.5,43.35,False,0.0562
370,20250904,P01,M004,S1,PR05,212.3,195.9,5,16.9,48.14,False,0.2117
371,20250904,P01,M004,S2,PR01,211.6,203.4,4,15.1,52.7,False,0.2117
372,20250904,P01,M004,S3,PR05,203.1,187.9,3,15.9,50.86,False,0.2117
373,20250904,P01,M005,S1,PR05,436.0,441.9,8,4.8,46.63,False,0.1815
374,20250904,P01,M005,S2,PR05,424.8,367.0,9,32.3,39.86,False,0.1815
375,20250904,P01,M005,S3,PR01,444.2,431.7,9,18.6,43.95,False,0.1815
376,20250904,P01,M006,S1,PR05,308.2,280.2,4,12.5,59.38,False,0.1777
377,20250904,P01,M006,S2,PR05,302.2,305.9,8,7.5,57.79,False,0.1777
378,20250904,P01,M006,S3,PR01,330.2,302.5,6,6.4,67.93,False,0.1777
379,20250904,P01,M007,S1,PR01,505.9,492.7,8,19.6,26.34,False,0.1343
380,20250904,P01,M007,S2,PR04,523.8,471.7,5,13.3,30.75,False,0.1343
381,20250904,P01,M007,S3,PR01,518.0,462.9,9,15.3,30.48,False,0.1343
382,20250904,P01,M008,S1,PR03,205.3,198.4,5,18.0,78.48,False,0.1042
383,20250904,P01,M008,S2,PR04,208.4,146.0,2,119.2,55.18,True,0.1042
384,20250904,P01,M008,S3,PR02,211.7,200.7,2,4.2,77.47,False,0.0239
385,20250904,P02,M009,S1,PR01,399.9,385.0,6,13.8,36.18,False,0.0815
386,20250904,P02,M009,S2,PR04,398.0,365.5,8,8.4,35.51,False,0.0815
387,20250904,P02,M009,S3,PR03,412.5,381.1,4,14.6,36.93,False,0.0815
388,20250904,P02,M010,S1,PR03,780.9,744.3,13,13.5,29.18,False,0.199
389,20250904,P02,M010,S2,PR01,781.1,719.3,10,2.0,31.08,False,0.199
390,20250904,P02,M010,S3,PR03,692.7,639.2,16,9.2,32.05,False,0.199
391,20250904,P02,M011,S1,PR01,335.1,332.6,5,8.4,42.15,False,0.0506
392,20250904,P02,M011,S2,PR04,320.6,295.2,2,14.9,38.88,False,0.0506
393,20250904,P02,M011,S3,PR04,336.9,310.6,6,18.5,41.61,False,0.0506
394,20250904,P02,M012,S1,PR05,198.6,179.9,2,33.0,54.21,False,0.0918
395,20250904,P02,M012,S2,PR01,191.2,181.2,2,18.6,55.87,False,0.0918
396,20250904,P02,M012,S3,PR02,213.2,190.4,4,17.6,47.79,False,0.0918
397,20250904,P02,M013,S1,PR03,427.3,406.5,9,17.1,37.97,False,0.1018
398,20250904,P02,M013,S2,PR05,490.2,455.4,4,10.8,37.26,False,0.1018
399,20250904,P02,M013,S3,PR04,452.8,435.1,6,8.1,41.82,False,0.1018
400,20250904,P02,M014,S1,PR04,265.9,255.5,6,11.7,60.08,False,0.1512
401,20250904,P02,M014,S2,PR05,266.5,253.8,5,3.3,62.2,False,0.1512
402,20250904,P02,M014,S3,PR02,292.4,283.7,6,6.9,59.78,False,0.1512
403,20250904,P02,M015,S1,PR03,437.9,392.8,8,14.0,29.61,False,0.0881
404,20250904,P02,M015,S2,PR04,428.2,409.3,9,7.1,30.81,False,0.0881
405,20250904,P02,M015,S3,PR04,457.0,432.5,10,16.7,31.1,False,0.0881
406,20250904,P02,M016,S1,PR01,160.2,151.8,3,25.9,65.77,False,0.0814
407,20250904,P02,M016,S2,PR01,175.5,167.1,4,12.6,78.96,False,0.0814
408,20250904,P02,M016,S3,PR02,178.8,163.6,3,8.4,69.13,False,0.0814
409,20250904,P03,M017,S1,PR02,472.5,434.3,11,3.7,38.99,False,0.1742
410,20250904,P03,M017,S2,PR02,475.9,455.7,6,10.1,38.59,False,0.1742
411,20250904,P03,M017,S3,PR01,513.9,481.4,6,5.3,36.79,False,0.1742
412,20250904,P03,M018,S1,PR05,610.2,559.7,7,11.9,28.61,False,0.1719
413,20250904,P03,M018,S2,PR03,611.6,596.9,13,16.4,29.42,False,0.1719
414,20250904,P03,M018,S3,PR01,577.4,582.5,15,6.7,26.99,False,0.1719
415,20250904,P03,M019,S1,PR03,337.0,332.6,6,9.8,42.47,False,0.0596
416,20250904,P03,M019,S2,PR04,312.0,305.3,4,1.1,45.41,False,0.0596
417,20250904,P03,M019,S3,PR03,339.0,324.0,6,6.4,47.33,False,0.0596
418,20250904,P03,M020,S1,PR01,241.4,216.4,3,43.2,47.7,False,0.1639
419,20250904,P03,M020,S2,PR05,219.8,207.8,5,8.7,47.41,False,0.1639
420,20250904,P03,M020,S3,PR05,236.5,226.3,4,12.5,50.63,False,0.1639
421,20250904,P03,M021,S1,PR03,372.9,362.1,8,23.5,43.34,False,0.1537
422,20250904,P03,M021,S2,PR04,328.6,329.4,4,6.2,43.06,False,0.1537
423,20250904,P03,M021,S3,PR05,343.3,313.6,4,29.4,38.04,False,0.1537
424,20250904,P03,M022,S1,PR05,293.9,259.0,4,50.7,56.91,False,0.164
425,20250904,P03,M022,S2,PR02,313.0,295.6,6,13.6,70.32,False,0.164
426,20250904,P03,M022,S3,PR05,291.4,262.1,6,26.5,62.42,False,0.164
427,20250904,P03,M023,S1,PR02,476.2,422.8,10,26.8,33.15,False,0.082
428,20250904,P03,M023,S2,PR04,502.9,477.7,5,25.8,30.2,False,0.082
429,20250904,P03,M023,S3,PR03,461.4,449.3,4,13.5,33.84,False,0.082
430,20250904,P03,M024,S1,PR05,162.4,145.7,3,32.7,67.1,False,0.1268
431,20250904,P03,M024,S2,PR04,173.2,158.9,4,3.7,72.61,False,0.1268
432,20250904,P03,M024,S3,PR04,175.3,158.3,3,16.0,62.56,False,0.1268
433,20250904,P04,M025,S1,PR03,414.8,410.4,5,1.4,35.43,False,0.0735
434,20250904,P04,M025,S2,PR05,468.2,407.1,5,34.8,35.1,False,0.0735
435,20250904,P04,M025,S3,PR02,424.4,397.8,8,21.7,34.29,False,0.0735
436,20250904,P04,M026,S1,PR04,683.1,627.0,12,4.6,26.32,False,0.0556
437,20250904,P04,M026,S2,PR05,723.3,667.5,5,8.5,28.95,False,0.0556
438,20250904,P04,M026,S3,PR04,701.8,656.3,7,8.8,26.58,False,0.0556
439,20250904,P04,M027,S1,PR03,316.0,284.2,3,14.0,47.03,False,0.0449
440,20250904,P04,M027,S2,PR01,360.4,328.3,3,16.4,42.42,False,0.0449
441,20250904,P04,M027,S3,PR02,331.2,331.3,7,3.3,43.13,False,0.0449
442,20250904,P04,M028,S1,PR04,184.1,175.3,2,7.0,46.66,False,0.0438
443,20250904,P04,M028,S2,PR01,186.2,171.4,3,1.9,46.29,False,0.0438
444,20250904,P04,M028,S3,PR04,192.2,174.2,1,9.8,48.7,False,0.0438
445,20250904,P04,M029,S1,PR05,400.7,362.9,6,25.4,40.8,False,0.0318
446,20250904,P04,M029,S2,PR02,410.9,392.3,7,23.1,44.12,False,0.0318
447,20250904,P04,M029,S3,PR04,415.3,384.1,7,25.4,40.74,False,0.0318
448,20250904,P04,M030,S1,PR01,285.5,285.0,7,2.4,61.85,False,0.1568
449,20250904,P04,M030,S2,PR02,275.8,271.0,6,8.3,56.06,False,0.1568
450,20250904,P04,M030,S3,PR03,259.6,230.9,5,20.8,52.57,False,0.1568
451,20250904,P04,M031,S1,PR01,429.5,417.4,7,14.7,31.86,False,0.0961
452,20250904,P04,M031,S2,PR04,434.0,430.6,6,16.9,30.12,False,0.0961
453,20250904,P04,M031,S3,PR01,419.1,411.3,8,5.4,36.3,False,0.0961
454,20250904,P04,M032,S1,PR01,193.5,191.7,3,3.2,83.41,False,0.2037
455,20250904,P04,M032,S2,PR04,175.3,158.6,4,35.7,80.58,False,0.2037
456,20250904,P04,M032,S3,PR04,176.6,167.0,2,5.0,73.98,False,0.2037
457,20250904,P05,M033,S1,PR02,441.8,393.6,4,16.0,33.99,False,0.072
458,20250904,P05,M033,S2,PR01,408.9,391.3,9,15.7,37.28,False,0.072
459,20250904,P05,M033,S3,PR02,406.1,365.7,5,31.1,32.68,False,0.072
460,20250904,P05,M034,S1,PR04,632.5,574.4,12,8.0,24.92,False,0.1169
461,20250904,P05,M034,S2,PR03,582.7,569.6,9,5.2,24.71,False,0.1169
462,20250904,P05,M034,S3,PR02,579.0,576.8,8,5.4,25.71,False,0.1169
463,20250904,P05,M035,S1,PR01,361.4,335.5,4,9.0,45.06,False,0.0536
464,20250904,P05,M035,S2,PR04,342.4,311.8,6,17.1,44.41,False,0.0536
465,20250904,P05,M035,S3,PR03,331.1,315.8,7,2.1,44.85,False,0.0536
466,20250904,P05,M036,S1,PR01,191.9,180.6,2,0.8,47.64,False,0.0692
467,20250904,P05,M036,S2,PR05,197.0,185.9,3,11.0,54.23,False,0.0692
468,20250904,P05,M036,S3,PR03,206.7,203.4,2,18.0,46.15,False,0.0692
469,20250904,P05,M037,S1,PR05,432.3,396.0,4,23.8,36.52,False,0.0769
470,20250904,P05,M037,S2,PR04,405.8,383.5,7,8.0,42.53,False,0.0769
471,20250904,P05,M037,S3,PR05,434.0,408.4,6,35.0,37.09,False,0.0769
472,20250904,P05,M038,S1,PR05,286.5,257.1,6,23.8,55.66,False,0.1309
473,20250904,P05,M038,S2,PR04,272.1,235.8,6,35.3,56.22,False,0.1309
474,20250904,P05,M038,S3,PR05,289.6,268.6,4,10.8,60.63,False,0.1309
475,20250904,P05,M039,S1,PR05,429.1,385.6,10,20.9,27.89,False,0.1767
476,20250904,P05,M039,S2,PR02,430.5,429.7,11,12.8,31.28,False,0.1767
477,20250904,P05,M039,S3,PR01,468.0,447.5,8,3.7,28.47,False,0.1767
478,20250904,P05,M040,S1,PR01,157.5,146.9,2,2.6,73.98,False,0.0757
479,20250904,P05,M040,S2,PR02,154.1,143.2,1,6.6,73.31,False,0.0757
480,20250904,P05,M040,S3,PR01,163.4,158.4,2,7.1,76.71,False,0.0757
481,20250905,P01,M001,S1,PR03,433.5,409.5,5,5.6,33.04,False,0.0745
482,20250905,P01,M001,S2,PR05,407.3,357.6,5,58.0,34.56,False,0.0745
483,20250905,P01,M001,S3,PR02,438.6,409.4,7,2.2,35.02,False,0.0745
484,20250905,P01,M002,S1,PR04,754.4,701.2,13,9.2,23.44,False,0.1674
485,20250905,P01,M002,S2,PR02,673.4,670.6,17,5.6,26.37,False,0.1674
486,20250905,P01,M002,S3,PR01,723.9,647.9,14,32.1,24.42,False,0.1674
487,20250905,P01,M003,S1,PR04,348.0,317.8,6,27.5,43.56,False,0.0578
488,20250905,P01,M003,S2,PR03,383.6,322.8,4,54.4,45.84,False,0.0578
489,20250905,P01,M003,S3,PR05,368.7,369.5,4,5.5,53.33,False,0.0578
490,20250905,P01,M004,S1,PR03,207.2,202.1,3,4.4,55.52,False,0.2147
491,20250905,P01,M004,S2,PR04,203.8,199.2,4,6.7,49.13,False,0.2147
492,20250905,P01,M004,S3,PR03,182.5,167.3,3,10.4,50.66,False,0.2147
493,20250905,P01,M005,S1,PR03,444.6,424.2,6,16.4,39.7,False,0.1839
494,20250905,P01,M005,S2,PR03,429.1,396.6,7,10.1,43.61,False,0.1839
495,20250905,P01,M005,S3,PR01,472.7,454.8,8,9.5,46.25,False,0.1839
496,20250905,P01,M006,S1,PR04,336.0,290.6,7,45.6,59.98,False,0.1792
497,20250905,P01,M006,S2,PR01,339.0,312.0,6,17.4,65.95,False,0.1792
498,20250905,P01,M006,S3,PR04,340.6,311.9,6,10.8,61.36,False,0.1792
499,20250905,P01,M007,S1,PR01,507.5,483.2,5,11.7,29.64,False,0.1393
500,20250905,P01,M007,S2,PR03,517.4,501.7,6,4.1,29.43,False,0.1393
501,20250905,P01,M007,S3,PR02,469.7,437.6,6,16.9,29.51,False,0.1393
502,20250905,P01,M008,S1,PR05,202.6,181.7,2,16.2,67.37,False,0.0271
503,20250905,P01,M008,S2,PR05,196.2,184.3,1,4.1,71.88,False,0.0271
504,20250905,P01,M008,S3,PR04,204.7,197.9,2,29.2,73.17,False,0.0271
505,20250905,P02,M009,S1,PR02,458.2,417.5,8,11.7,36.7,False,0.0852
506,20250905,P02,M009,S2,PR03,453.6,402.8,6,20.5,33.24,False,0.0852
507,20250905,P02,M009,S3,PR03,428.4,381.8,8,21.5,33.81,False,0.0852
508,20250905,P02,M010,S1,PR02,708.8,673.5,16,24.9,26.85,False,0.2005
509,20250905,P02,M010,S2,PR05,738.3,684.6,10,20.9,29.16,False,0.2005
510,20250905,P02,M010,S3,PR03,706.5,693.3,11,6.7,26.93,False,0.2005
511,20250905,P02,M011,S1,PR04,315.0,306.8,3,3.5,46.2,False,0.0533
512,20250905,P02,M011,S2,PR05,305.0,268.5,3,30.0,42.81,False,0.0533
513,20250905,P02,M011,S3,PR03,338.4,325.3,6,7.1,40.15,False,0.0533
514,20250905,P02,M012,S1,PR01,183.6,159.8,2,33.9,50.27,False,0.0971
515,20250905,P02,M012,S2,PR03,185.2,170.0,4,16.5,55.75,False,0.0971
516,20250905,P02,M012,S3,PR03,192.1,184.5,4,3.0,56.41,False,0.0971
517,20250905,P02,M013,S1,PR02,462.4,422.9,6,5.2,42.4,False,0.1066
518,20250905,P02,M013,S2,PR01,448.1,415.7,5,29.2,40.54,False,0.1066
519,20250905,P02,M013,S3,PR02,494.8,454.8,5,5.3,36.48,False,0.1066
520,20250905,P02,M014,S1,PR05,298.4,282.5,6,15.7,60.55,False,0.1552
521,20250905,P02,M014,S2,PR03,307.1,278.8,5,35.7,63.15,False,0.1552
522,20250905,P02,M014,S3,PR02,290.0,283.2,3,16.0,62.24,False,0.1552
523,20250905,P02,M015,S1,PR02,452.2,439.8,4,7.6,30.3,False,0.0938
524,20250905,P02,M015,S2,PR04,431.3,426.0,4,15.7,34.22,False,0.0938
525,20250905,P02,M015,S3,PR01,425.9,369.2,6,29.1,32.49,False,0.0938
526,20250905,P02,M016,S1,PR05,159.8,162.7,3,3.0,80.6,False,0.083
527,20250905,P02,M016,S2,PR01,179.4,164.1,4,5.7,77.5,False,0.083
528,20250905,P02,M016,S3,PR04,182.7,164.3,3,24.1,74.06,False,0.083
529,20250905,P03,M017,S1,PR01,458.2,419.4,7,25.9,32.32,False,0.18
530,20250905,P03,M017,S2,PR05,489.4,486.3,7,2.8,39.38,False,0.18
531,20250905,P03,M017,S3,PR01,490.1,487.3,13,8.7,34.81,False,0.18
532,20250905,P03,M018,S1,PR05,650.7,627.9,14,6.0,28.96,False,0.1736
533,20250905,P03,M018,S2,PR05,595.7,583.5,14,13.5,26.61,False,0.1736
534,20250905,P03,M018,S3,PR04,605.1,545.2,14,30.1,26.43,False,0.1736
535,20250905,P03,M019,S1,PR04,334.6,317.9,2,14.0,39.63,False,0.0624
536,20250905,P03,M019,S2,PR05,322.5,293.6,5,17.7,42.44,False,0.0624
537,20250905,P03,M019,S3,PR01,303.0,306.4,6,3.8,43.65,False,0.0624
538,20250905,P03,M020,S1,PR04,236.4,206.7,3,39.7,43.48,False,0.1678
539,20250905,P03,M020,S2,PR01,249.5,242.6,5,0.6,44.59,False,0.1678
540,20250905,P03,M020,S3,PR04,246.8,221.7,5,19.5,43.06,False,0.1678
541,20250905,P03,M021,S1,PR01,342.3,315.3,4,7.9,45.3,False,0.1588
542,20250905,P03,M021,S2,PR02,374.7,350.6,4,27.0,42.16,False,0.1588
543,20250905,P03,M021,S3,PR02,349.1,306.7,6,45.5,42.71,False,0.1588
544,20250905,P03,M022,S1,PR04,329.2,302.6,6,16.4,64.19,False,0.1662
545,20250905,P03,M022,S2,PR04,335.8,298.5,6,41.4,64.54,False,0.1662
546,20250905,P03,M022,S3,PR04,324.4,306.2,4,13.2,63.07,False,0.1662
547,20250905,P03,M023,S1,PR05,494.8,472.1,5,29.5,28.84,False,0.085
548,20250905,P03,M023,S2,PR02,459.7,416.9,4,20.3,31.24,False,0.085
549,20250905,P03,M023,S3,PR02,502.1,471.2,6,27.3,31.58,False,0.085
550,20250905,P03,M024,S1,PR02,160.1,145.8,3,9.8,71.72,False,0.1316
551,20250905,P03,M024,S2,PR05,161.4,149.5,2,23.7,62.29,False,0.1316
552,20250905,P03,M024,S3,PR03,177.9,161.1,3,11.4,60.49,False,0.1316
553,20250905,P04,M025,S1,PR01,457.9,448.6,10,8.5,32.52,False,0.0779
554,20250905,P04,M025,S2,PR04,424.2,420.2,4,6.0,34.73,False,0.0779
555,20250905,P04,M025,S3,PR04,426.3,422.4,5,10.7,36.12,False,0.0779
556,20250905,P04,M026,S1,PR05,718.0,719.9,16,5.1,28.72,False,0.057
557,20250905,P04,M026,S2,PR03,720.0,659.5,10,15.1,28.41,False,0.057
558,20250905,P04,M026,S3,PR01,684.6,633.3,8,7.6,27.12,False,0.057
559,20250905,P04,M027,S1,PR01,365.7,361.1,4,12.7,40.53,False,0.049
560,20250905,P04,M027,S2,PR05,364.9,329.2,4,34.2,40.1,False,0.049
561,20250905,P04,M027,S3,PR01,341.6,346.2,6,4.7,47.96,False,0.049
562,20250905,P04,M028,S1,PR01,194.7,177.3,2,19.5,47.87,False,0.0454
563,20250905,P04,M028,S2,PR02,183.8,178.5,2,12.1,46.53,False,0.0454
564,20250905,P04,M028,S3,PR02,181.7,168.9,4,10.1,53.28,False,0.0454
565,20250905,P04,M029,S1,PR02,393.6,364.8,5,3.4,46.35,False,0.0339
566,20250905,P04,M029,S2,PR04,420.4,414.9,8,4.2,42.86,False,0.0339
567,20250905,P04,M029,S3,PR02,401.0,394.9,4,14.9,39.51,False,0.0339
568,20250905,P04,M030,S1,PR04,251.8,229.9,3,9.9,52.0,False,0.1593
569,20250905,P04,M030,S2,PR01,291.9,289.2,5,18.1,53.29,False,0.1593
570,20250905,P04,M030,S3,PR03,270.2,240.7,5,28.5,57.98,False,0.1593
571,20250905,P04,M031,S1,PR02,444.1,427.3,7,30.5,30.8,False,0.0991
572,20250905,P04,M031,S2,PR01,442.1,419.2,5,9.4,32.27,False,0.0991
573,20250905,P04,M031,S3,PR03,432.8,388.0,5,22.8,32.85,False,0.0991
574,20250905,P04,M032,S1,PR04,177.2,167.3,2,21.3,74.19,False,0.2072
575,20250905,P04,M032,S2,PR01,180.6,163.0,3,55.6,67.3,False,0.2072
576,20250905,P04,M032,S3,PR05,200.4,155.1,4,82.6,62.66,False,0.2072
577,20250905,P05,M033,S1,PR03,416.4,393.8,8,20.6,32.34,False,0.0741
578,20250905,P05,M033,S2,PR04,410.2,406.7,7,14.1,34.85,False,0.0741
579,20250905,P05,M033,S3,PR03,401.0,390.8,6,22.0,34.41,False,0.0741
580,20250905,P05,M034,S1,PR02,614.8,604.0,10,4.1,22.58,False,0.1192
581,20250905,P05,M034,S2,PR04,551.4,517.3,10,6.1,23.92,False,0.1192
582,20250905,P05,M034,S3,PR02,647.8,625.1,9,23.9,25.03,False,0.1192
583,20250905,P05,M035,S1,PR04,354.7,330.2,3,11.9,42.76,False,0.0552
584,20250905,P05,M035,S2,PR03,354.0,309.6,2,34.8,42.93,False,0.0552
585,20250905,P05,M035,S3,PR04,368.4,355.9,5,8.6,47.37,False,0.0552
586,20250905,P05,M036,S1,PR05,214.1,200.3,3,19.5,49.9,False,0.0727
587,20250905,P05,M036,S2,PR05,192.5,178.0,2,19.6,48.59,False,0.0727
588,20250905,P05,M036,S3,PR05,209.1,205.4,4,6.0,49.23,False,0.0727
589,20250905,P05,M037,S1,PR05,396.5,383.3,5,0.0,40.33,False,0.082
590,20250905,P05,M037,S2,PR04,423.3,393.1,8,3.3,38.29,False,0.082
591,20250905,P05,M037,S3,PR05,452.0,429.0,8,10.8,36.33,False,0.082
592,20250905,P05,M038,S1,PR01,285.9,277.3,3,11.0,56.66,False,0.1333
593,20250905,P05,M038,S2,PR02,283.0,273.3,5,14.8,58.72,False,0.1333
594,20250905,P05,M038,S3,PR01,288.2,274.3,3,4.0,60.97,False,0.1333
595,20250905,P05,M039,S1,PR05,487.9,440.9,12,29.7,27.47,False,0.1807
596,20250905,P05,M039,S2,PR05,444.6,412.7,6,22.1,29.52,False,0.1807
597,20250905,P05,M039,S3,PR05,482.9,456.8,10,33.3,29.16,False,0.1807
598,20250905,P05,M040,S1,PR01,153.5,143.6,2,17.8,83.45,False,0.0811
599,20250905,P05,M040,S2,PR02,171.9,158.0,2,21.8,73.05,False,0.0811
600,20250905,P05,M040,S3,PR03,173.6,160.6,3,23.9,72.88,False,0.0811
601,20250906,P01,M001,S1,PR03,456.2,428.2,8,10.6,36.98,False,0.0793
602,20250906,P01,M001,S2,PR04,413.8,423.7,7,2.1,38.84,False,0.0793
603,20250906,P01,M001,S3,PR01,455.9,448.5,5,8.5,39.55,False,0.0793
604,20250906,P01,M002,S1,PR03,675.1,666.0,9,5.8,23.97,False,0.1695
605,20250906,P01,M002,S2,PR04,675.9,640.9,8,3.4,26.36,False,0.1695
606,20250906,P01,M002,S3,PR05,719.7,694.7,12,9.1,25.29,False,0.1695
607,20250906,P01,M003,S1,PR03,383.0,352.8,4,8.4,47.25,False,0.0599
608,20250906,P01,M003,S2,PR05,366.6,334.8,7,3.9,51.18,False,0.0599
609,20250906,P01,M003,S3,PR05,364.5,347.1,6,3.3,46.69,False,0.0599
610,20250906,P01,M004,S1,PR02,206.1,204.2,5,7.0,54.41,False,0.219
611,20250906,P01,M004,S2,PR03,189.1,170.0,3,21.6,50.84,False,0.219
612,20250906,P01,M004,S3,PR01,197.2,184.7,5,35.8,50.42,False,0.219
613,20250906,P01,M005,S1,PR05,454.0,396.6,10,24.6,38.0,False,0.1881
614,20250906,P01,M005,S2,PR04,460.6,430.0,11,3.8,45.67,False,0.1881
615,20250906,P01,M005,S3,PR01,432.8,422.1,7,25.4,44.13,False,0.1881
616,20250906,P01,M006,S1,PR01,350.2,306.6,8,29.6,56.62,False,0.181
617,20250906,P01,M006,S2,PR02,327.5,306.2,5,1.4,58.61,False,0.181
618,20250906,P01,M006,S3,PR02,347.1,322.4,6,10.9,59.21,False,0.181
619,20250906,P01,M007,S1,PR05,489.6,457.5,7,1.0,31.58,False,0.1421
620,20250906,P01,M007,S2,PR04,463.3,467.9,8,6.0,31.63,False,0.1421
621,20250906,P01,M007,S3,PR02,523.8,492.7,8,8.7,32.65,False,0.1421
622,20250906,P01,M008,S1,PR02,209.7,201.1,2,11.3,65.62,False,0.0309
623,20250906,P01,M008,S2,PR02,214.2,208.4,4,1.7,69.06,False,0.0309
624,20250906,P01,M008,S3,PR03,207.2,207.6,3,9.3,76.17,False,0.0309
625,20250906,P02,M009,S1,PR05,433.2,417.3,4,8.5,36.65,False,0.0865
626,20250906,P02,M009,S2,PR03,405.0,367.9,4,15.8,36.35,False,0.0865
627,20250906,P02,M009,S3,PR04,424.8,416.8,7,14.9,37.01,False,0.0865
628,20250906,P02,M010,S1,PR04,796.3,760.7,20,8.8,28.31,False,0.2031
629,20250906,P02,M010,S2,PR04,694.7,595.6,11,32.9,28.54,False,0.2031
630,20250906,P02,M010,S3,PR02,739.0,681.8,13,5.8,30.6,False,0.2031
631,20250906,P02,M011,S1,PR05,343.2,331.6,3,21.8,38.26,False,0.058
632,20250906,P02,M011,S2,PR03,305.9,296.2,5,4.8,41.37,False,0.058
